884.144,725.578,2.04919,9.89545,792.022,718.53,-1.58673,8.59125,738.5,712.28,-0.478333,2.67804,752.566,716.279,-1.64337,8.59784,986.347,398.5,-1.65546,6.28564,1006.6,371.863,-1.59894,5.07285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
889.091,724.66,2.15649,9.99353,733.014,713.536,-0.0200195,2.89844,798.057,718.212,-1.16205,9.32782,756.154,716.729,-1.40704,9.16089,986.424,397.808,-2.51929,5.23285,1006.48,371.501,-1.38068,5.53439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
892.879,724.583,2.05554,10.0409,729.037,714.882,-1.00745,3.52942,804.908,718.474,-0.981995,9.36646,760.565,717.408,-1.30927,8.82465,986.455,397.826,-2.54498,5.24127,1006.52,371.851,-1.44611,5.12744,1096.75,286.085,-8.78333,12.8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
895.04,724.122,2.30493,10.1209,726.545,715.558,-0.278992,4.07025,810.807,718.666,-0.790344,9.09222,764.033,717.262,-0.84082,9.04987,1006.48,371.85,-1.43823,5.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
897.197,723.76,2.44385,9.71875,724.69,717.516,-1.52667,5.77124,816.386,718.913,-0.71759,9.09375,769.101,717.43,-0.301575,9.54865,986.425,397.841,-2.49811,5.27951,1006.47,371.865,-1.43909,5.10721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
898.317,722.269,2.6543,10.3947,723.044,720.847,-2.427,9.04645,823.698,718.644,-0.150696,9.23944,775.969,718.458,-0.54895,9.10474,986.452,397.784,-2.30487,5.3049,1006.52,371.872,-1.57776,5.06381,1094.18,283.427,-6.07178,9.9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
898.88,722.518,2.42163,10.0869,723.242,720.728,-2.40662,9.29395,828.103,718.667,-0.059021,8.97327,780.981,718.506,-0.000183105,9.80817,986.432,397.802,-1.83905,5.51523,1006.52,371.88,-1.5788,5.05991,1097.79,285.622,-8.65906,11.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
898.395,720.975,2.1217,7.85706,724.017,721.954,-2.40479,9.23071,835.723,718.965,0.101807,8.85181,787.963,718.89,0.375732,9.19177,986.43,397.852,-2.23755,5.42511,1006.53,371.892,-1.58344,5.05112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
726.719,723.555,-1.99213,8.6272,896.401,717.503,1.5578,5.93744,842.038,719.034,0.687134,9.65271,796.253,719.383,0.694763,9.01044,986.377,397.822,-2.32922,5.39197,1006.56,371.886,-1.59076,5.05502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
729.037,723.865,-2.14685,8.81177,894.821,716.936,0.693115,4.36566,846.942,718.976,0.758118,9.58923,801.952,719.833,0.716248,9.23724,986.357,397.824,-2.31573,5.41202,1006.59,371.891,-1.59937,5.05017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
