1251.85,147.906,-6.44629,6.43021,1128.68,263.55,-4.17676,6.30862,908.481,723.377,1.50952,7.82965,879.128,725.458,1.8291,9.12952,786.727,718.035,-1.80988,9.0589,750.491,715.776,-1.4754,7.74438,985.894,397.396,-3.14984,4.49979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1253.25,147.402,-5.27856,5.38284,1112.85,267.601,-7.5907,6.57266,884.696,725.546,1.79572,8.85638,792.466,718.685,-1.54785,9.16486,1121.99,259.372,8.34229,0.614014,752.841,716.777,-1.52515,8.6701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1242.53,156.122,-7.66089,7.11011,889.208,724.6,1.90533,8.9624,1253.25,147.409,-5.276,5.39468,916.761,356.352,4.63452,0.308746,1112.87,267.599,-7.56213,6.60382,798.636,718.549,-1.31104,9.34857,1128.67,263.558,-4.36084,6.26245,756.239,716.707,-1.24811,8.41827,1123.01,259.68,8.71863,0.602234,1006.87,372.316,-2.03003,4.63837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1253.25,147.408,-5.27454,5.39355,893.037,724.41,1.86456,8.93213,1098.07,282.658,-7.18298,8.92371,805.148,719.053,-1.23846,9.24347,760.555,717.498,-0.96991,8.69238,1106.6,273.673,-8.08215,6.62054,983.189,396.655,-7.32947,0.768311,1128.66,263.563,-4.36768,6.26685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1242.51,156.12,-7.6626,7.13297,1251.84,147.832,-6.49731,6.35066,895.047,723.959,2.05353,8.7804,727.02,715.705,-0.432678,3.70844,1098.37,282.292,-8.80176,9.03824,809.714,718.953,-0.753174,9.1806,1115.25,265.498,-7.05029,6.61142,764.02,717.309,-0.702332,8.63513,1129.75,262.533,-2.32117,5.90106,984.368,396.543,-8.01331,0.903778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1216.7,180.262,-8.06506,7.44568,897.199,723.272,2.13397,8.69019,1098.84,280.873,-7.88062,7.73691,724.52,717.734,-1.18762,5.14594,1115.58,264.232,-6.28528,5.42902,816.558,719.177,-0.690002,8.9187,1129.33,262.624,-3.35742,5.58267,769.853,717.733,-0.428955,9.00836,984.227,396.55,-8.15216,0.908356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1242.43,156.182,-7.53308,7.16066,898.513,722.743,2.20258,8.8161,1098.87,280.846,-7.87537,7.81683,1251.84,147.81,-6.49243,6.32677,723.047,721.046,-2.27747,8.52594,1106.58,273.69,-8.10791,6.57123,1129.32,262.654,-3.40845,5.52216,823.869,718.989,-0.136536,9.13287,776.196,718.482,-0.211914,9.19592,984.257,396.565,-7.83002,0.848389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1243.98,155.582,-6.55237,6.01801,1106.56,273.693,-8.12256,6.57886,898.965,722.662,2.18201,8.57947,723.161,721.254,-2.3197,8.82709,1098.85,280.873,-7.91125,7.75049,828.32,718.936,0.00012207,8.98273,1114.42,267.018,-8.60449,7.78519,781.01,718.47,-0.148438,8.91132,1129.28,262.736,-3.53406,5.47272,983.463,396.639,-7.06378,0.768402,1122.56,260.716,-9.01917,0.0160217,1006.84,372.333,-2.01239,4.70093,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
1242.5,156.124,-7.63013,7.1131,983.128,396.791,-7.39795,1.24417,1006.83,372.339,-2.02698,4.69016,1114.39,267.057,-8.65112,7.71347,1129.31,262.681,-3.43787,5.50958,898.467,721.254,1.66736,6.77106,724.323,722.082,-2.2818,8.63983,835.883,718.911,0.162415,8.98132,788.288,718.783,0.146851,9.06506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1242.43,156.169,-7.53271,7.13622,726.868,722.869,-2.21362,8.78699,1115.27,265.312,-6.97119,6.82886,1251.86,147.823,-6.50842,6.30975,896.482,717.785,1.13232,5.02643,1129.77,262.417,-2.24817,5.7616,842.457,718.812,0.670532,8.90729,796.245,719.143,0.318848,9.12134,982.416,396.981,-8.6264,1.7988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1129.29,262.685,-3.39539,5.46829,729.116,723.453,-2.2356,8.75421,1242.44,156.171,-7.54395,7.12813,983.016,396.91,-9.06592,1.78177,894.773,716.737,0.479614,3.30176,1006.83,372.349,-2.03442,4.71219,847.061,718.836,1.05164,8.95264,801.85,719.767,0.329407,9.38885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1006.85,372.356,-2.11414,4.66879,808.229,829.206,-0.125732,9.18732,1130.15,262.335,-1.46899,5.97687,733.516,724.237,-2.16589,9.20477,891.927,715.67,1.25934,3.66003,853.524,718.871,1.02527,8.75494,810.327,719.546,0.836609,9.49127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1235.83,163.466,-6.28821,5.81085,1006.84,372.335,-2.03949,4.7168,1098.79,280.848,-7.94031,7.76633,1130.13,262.3,-1.51697,6.00354,739.208,724.915,-2.01172,9.00299,859.284,718.584,1.33142,8.80219,818.876,719.95,1.50183,9.48273,983.555,396.592,-7.11542,0.899811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
